"code_ward";"name";"code_district"
"08725";"Xã Định Trung";"243"
"08728";"Phường Khai Quang";"243"
"08731";"Xã Thanh Trù";"243"
"08734";"Phường Trưng Trắc";"244"
"08737";"Phường Hùng Vương";"244"
"08740";"Phường Trưng Nhị";"244"
"08743";"Phường Phúc Thắng";"244"
"08746";"Phường Xuân Hoà";"244"
"08747";"Phường Đồng Xuân";"244"
"08749";"Xã Ngọc Thanh";"244"
"08752";"Xã Cao Minh";"244"
"08755";"Phường Nam Viêm";"244"
"08758";"Phường Tiền Châu";"244"
"08761";"Thị trấn Lập Thạch";"246"
"08764";"Xã Quang Sơn";"246"
"08767";"Xã Ngọc Mỹ";"246"
"08770";"Xã Hợp Lý";"246"
"08773";"Xã Lãng Công";"253"
"08776";"Xã Quang Yên";"253"
"08779";"Xã Bạch Lưu";"253"
"08782";"Xã Hải Lựu";"253"
"08785";"Xã Bắc Bình";"246"
"08788";"Xã Thái Hòa";"246"
"08789";"Thị trấn Hoa Sơn";"246"
"08791";"Xã Liễn Sơn";"246"
"08794";"Xã Xuân Hòa";"246"
"08797";"Xã Vân Trục";"246"
"08800";"Xã Đồng Quế";"253"
"08803";"Xã Nhân Đạo";"253"
"08806";"Xã Đôn Nhân";"253"
"08809";"Xã Phương Khoan";"253"
"08812";"Xã Liên Hòa";"246"
"08815";"Xã Tử Du";"246"
"08818";"Xã Tân Lập";"253"
"08821";"Xã Nhạo Sơn";"253"
"08824";"Thị trấn Tam Sơn";"253"
"08827";"Xã Như Thụy";"253"
"08830";"Xã Yên Thạch";"253"
"08833";"Xã Bàn Giản";"246"
"08836";"Xã Xuân Lôi";"246"
"08839";"Xã Đồng Ích";"246"
"08842";"Xã Tiên Lữ";"246"
"08845";"Xã Văn Quán";"246"
"08848";"Xã Đồng Thịnh";"253"
"08851";"Xã Tứ Yên";"253"
"08854";"Xã Đức Bác";"253"
"08857";"Xã Đình Chu";"246"
"08860";"Xã Cao Phong";"253"
"08863";"Xã Triệu Đề";"246"
"08866";"Xã Sơn Đông";"246"
"08869";"Thị trấn Hợp Hòa";"247"
"08872";"Xã Hoàng Hoa";"247"
"08875";"Xã Đồng Tĩnh";"247"
"08878";"Xã Kim Long";"247"
"08881";"Xã Hướng Đạo";"247"
"08884";"Xã Đạo Tú";"247"
"08887";"Xã An Hòa";"247"
"08890";"Xã Thanh Vân";"247"
"08893";"Xã Duy Phiên";"247"
"08896";"Xã Hoàng Đan";"247"
"08899";"Xã Hoàng Lâu";"247"
"08902";"Xã Vân Hội";"247"
"08905";"Xã Hợp Thịnh";"247"
"08908";"Thị trấn Tam Đảo";"248"
"08911";"Thị trấn Hợp Châu";"248"
"08914";"Xã Đạo Trù";"248"
"08917";"Xã Yên Dương";"248"
"08920";"Xã Bồ Lý";"248"
"08923";"Thị trấn Đại Đình";"248"
"08926";"Xã Tam Quan";"248"
"08929";"Xã Hồ Sơn";"248"
"08932";"Xã Minh Quang";"248"
"08935";"Thị trấn Hương Canh";"249"
"08936";"Thị trấn Gia Khánh";"249"
"08938";"Xã Trung Mỹ";"249"
"08944";"Thị trấn Bá Hiến";"249"
"08947";"Xã Thiện Kế";"249"
"08950";"Xã Hương Sơn";"249"
"08953";"Xã Tam Hợp";"249"
"08956";"Xã Quất Lưu";"249"
"08959";"Xã Sơn Lôi";"249"
"08962";"Thị trấn Đạo Đức";"249"
"08965";"Xã Tân Phong";"249"
"08968";"Thị trấn Thanh Lãng";"249"
"08971";"Xã Phú Xuân";"249"
"08973";"Thị trấn Chi Đông";"250"
"08974";"Xã Đại Thịnh";"250"
"08977";"Xã Kim Hoa";"250"
"08980";"Xã Thạch Đà";"250"
"08983";"Xã Tiến Thắng";"250"
"08986";"Xã Tự Lập";"250"
"08989";"Thị trấn Quang Minh";"250"
"08992";"Xã Thanh Lâm";"250"
"08995";"Xã Tam Đồng";"250"
"08998";"Xã Liên Mạc";"250"
"09001";"Xã Vạn Yên";"250"
"09004";"Xã Chu Phan";"250"
"09007";"Xã Tiến Thịnh";"250"
"09010";"Xã Mê Linh";"250"
"09013";"Xã Văn Khê";"250"
"09016";"Xã Hoàng Kim";"250"
"09019";"Xã Tiền Phong";"250"
"09022";"Xã Tráng Việt";"250"
"09025";"Thị trấn Yên Lạc";"251"
"09028";"Xã Đồng Cương";"251"
"09031";"Xã Đồng Văn";"251"
"09034";"Xã Bình Định";"251"
"09037";"Xã Trung Nguyên";"251"
"09040";"Xã Tề Lỗ";"251"
"09043";"Xã Tam Hồng";"251"
"09046";"Xã Yên Đồng";"251"
"09049";"Xã Văn Tiến";"251"
"09052";"Xã Nguyệt Đức";"251"
"09055";"Xã Yên Phương";"251"
"09058";"Xã Hồng Phương";"251"
"09061";"Xã Trung Kiên";"251"
"09064";"Xã Liên Châu";"251"
"09067";"Xã Đại Tự";"251"
"09070";"Xã Hồng Châu";"251"
"09073";"Xã Trung Hà";"251"
"09076";"Thị trấn Vĩnh Tường";"252"
"09079";"Xã Kim Xá";"252"
"09082";"Xã Yên Bình";"252"
"09085";"Xã Chấn Hưng";"252"
"09088";"Xã Nghĩa Hưng";"252"
"09091";"Xã Yên Lập";"252"
"09094";"Xã Việt Xuân";"252"
"09097";"Xã Bồ Sao";"252"
"09100";"Xã Đại Đồng";"252"
"09103";"Xã Tân Tiến";"252"
"09106";"Xã Lũng Hoà";"252"
"09109";"Xã Cao Đại";"252"
"09112";"Thị Trấn Thổ Tang";"252"
"09115";"Xã Vĩnh Sơn";"252"
"09118";"Xã Bình Dương";"252"
"09124";"Xã Tân Phú";"252"
"09127";"Xã Thượng Trưng";"252"
"09130";"Xã Vũ Di";"252"
"09133";"Xã Lý Nhân";"252"
"09136";"Xã Tuân Chính";"252"
"09139";"Xã Vân Xuân";"252"
"09142";"Xã Tam Phúc";"252"
"09145";"Thị trấn Tứ Trưng";"252"
"09148";"Xã Ngũ Kiên";"252"
"09151";"Xã An Tường";"252"
"09154";"Xã Vĩnh Thịnh";"252"
"09157";"Xã Phú Đa";"252"
"09160";"Xã Vĩnh Ninh";"252"
"09163";"Phường Vũ Ninh";"256"
"09166";"Phường Đáp Cầu";"256"
"09169";"Phường Thị Cầu";"256"
"09172";"Phường Kinh Bắc";"256"
"09175";"Phường Vệ An";"256"
"09178";"Phường Tiền An";"256"
"09181";"Phường Đại Phúc";"256"
"09184";"Phường Ninh Xá";"256"
"09187";"Phường Suối Hoa";"256"
"09190";"Phường Võ Cường";"256"
"09193";"Thị trấn Chờ";"258"
"09196";"Xã Dũng Liệt";"258"
"09199";"Xã Tam Đa";"258"
"09202";"Xã Tam Giang";"258"
"09205";"Xã Yên Trung";"258"
"09208";"Xã Thụy Hòa";"258"
"09211";"Xã Hòa Tiến";"258"
"09214";"Phường Hòa Long";"256"
"09217";"Xã Đông Tiến";"258"
"09220";"Xã Yên Phụ";"258"
"09223";"Xã Trung Nghĩa";"258"
"09226";"Phường Vạn An";"256"
"09229";"Xã Đông Phong";"258"
"09232";"Xã Long Châu";"258"
"09235";"Phường Khúc Xuyên";"256"
"09238";"Xã Văn Môn";"258"
"09241";"Xã Đông Thọ";"258"
"09244";"Phường Phong Khê";"256"
"09247";"Thị trấn Phố Mới";"259"
"09250";"Xã Việt Thống";"259"
"09253";"Xã Đại Xuân";"259"
"09256";"Phường Kim Chân";"256"
"09259";"Xã Nhân Hòa";"259"
"09262";"Xã Bằng An";"259"
"09265";"Xã Phương Liễu";"259"
"09268";"Xã Quế Tân";"259"
"09271";"Phường Vân Dương";"256"
"09274";"Xã Phù Lương";"259"
"09277";"Xã Phù Lãng";"259"
"09280";"Xã Phượng Mao";"259"
"09283";"Xã Việt Hùng";"259"
"09286";"Phường Nam Sơn";"256"
"09289";"Xã Ngọc Xá";"259"
"09292";"Xã Châu Phong";"259"
"09295";"Xã Bồng Lai";"259"
"09298";"Xã Cách Bi";"259"
"09301";"Xã Đào Viên";"259"
"09304";"Xã Yên Giả";"259"
"09307";"Xã Mộ Đạo";"259"
"09310";"Xã Đức Long";"259"
"09313";"Xã Chi Lăng";"259"
"09316";"Xã Hán Quảng";"259"
"09319";"Thị trấn Lim";"260"
"09322";"Xã Phú Lâm";"260"
"09325";"Phường Khắc Niệm";"256"
"09328";"Xã Nội Duệ";"260"
"09331";"Phường Hạp Lĩnh";"256"
"09334";"Xã Liên Bão";"260"
"09337";"Xã Hiên Vân";"260"
"09340";"Xã Hoàn Sơn";"260"
"09343";"Xã Lạc Vệ";"260"
"09346";"Xã Việt Đoàn";"260"
"09349";"Xã Phật Tích";"260"
"09352";"Xã Tân Chi";"260"
"09355";"Xã Đại Đồng";"260"
"09358";"Xã Tri Phương";"260"
"09361";"Xã Minh Đạo";"260"
"09364";"Xã Cảnh Hưng";"260"
"09367";"Phường Đông Ngàn";"261"
"09370";"Xã Tam Sơn";"261"
"09373";"Xã Hương Mạc";"261"
"09376";"Xã Tương Giang";"261"
"09379";"Xã Phù Khê";"261"
"09382";"Phường Đồng Kỵ";"261"
"09383";"Phường Trang Hạ";"261"
"09385";"Phường Đồng Nguyên";"261"
"09388";"Phường Châu Khê";"261"
"09391";"Phường Tân Hồng";"261"
"09394";"Phường Đình Bảng";"261"
"09397";"Xã Phù Chẩn";"261"
"09400";"Thị trấn Hồ";"262"
"09403";"Xã Hoài Thượng";"262"
"09406";"Xã Đại Đồng Thành";"262"
"09409";"Xã Mão Điền";"262"
"09412";"Xã Song Hồ";"262"
"09415";"Xã Đình Tổ";"262"
"09418";"Xã An Bình";"262"
"09421";"Xã Trí Quả";"262"
"09424";"Xã Gia Đông";"262"
"09427";"Xã Thanh Khương";"262"
"09430";"Xã Trạm Lộ";"262"
"09433";"Xã Xuân Lâm";"262"
"09436";"Xã Hà Mãn";"262"
"09439";"Xã Ngũ Thái";"262"
"09442";"Xã Nguyệt Đức";"262"
"09445";"Xã Ninh Xá";"262"
"09448";"Xã Nghĩa Đạo";"262"
"09451";"Xã Song Liễu";"262"
"09454";"Thị trấn Gia Bình";"263"
"09457";"Xã Vạn Ninh";"263"
"09460";"Xã Thái Bảo";"263"
"09463";"Xã Giang Sơn";"263"
"09466";"Xã Cao Đức";"263"
"09469";"Xã Đại Lai";"263"
"09472";"Xã Song Giang";"263"
"09475";"Xã Bình Dương";"263"
"09478";"Xã Lãng Ngâm";"263"
"09481";"Xã Nhân Thắng";"263"
"09484";"Xã Xuân Lai";"263"
"09487";"Xã Đông Cứu";"263"
"09490";"Xã Đại Bái";"263"
"09493";"Xã Quỳnh Phú";"263"
"09496";"Thị trấn Thứa";"264"
"09499";"Xã An Thịnh";"264"
"09502";"Xã Trung Kênh";"264"
"09505";"Xã Phú Hòa";"264"
"09508";"Xã Mỹ Hương";"264"
"09511";"Xã Tân Lãng";"264"
"09514";"Xã Quảng Phú";"264"
"09517";"Xã Trừng Xá";"264"
"09520";"Xã Lai Hạ";"264"
"09523";"Xã Trung Chính";"264"
"09526";"Xã Minh Tân";"264"
"09529";"Xã Bình Định";"264"
"09532";"Xã Phú Lương";"264"
"09535";"Xã Lâm Thao";"264"
"09538";"Phường Nguyễn Trãi";"268"
"09541";"Phường Mộ Lao";"268"
"09542";"Phường Văn Quán";"268"
"09544";"Phường Vạn Phúc";"268"
"09547";"Phường Yết Kiêu";"268"
"09550";"Phường Quang Trung";"268"
"09551";"Phường La Khê";"268"
"09552";"Phường Phú La";"268"
"09553";"Phường Phúc La";"268"
"09556";"Phường Hà Cầu";"268"
"09562";"Phường Yên Nghĩa";"268"
"09565";"Phường Kiến Hưng";"268"
"09568";"Phường Phú Lãm";"268"
"09571";"Phường Phú Lương";"268"
"09574";"Phường Lê Lợi";"269"
"09577";"Phường Phú Thịnh";"269"
"09580";"Phường Ngô Quyền";"269"
"09583";"Phường Quang Trung";"269"
"09586";"Phường Sơn Lộc";"269"
"09589";"Phường Xuân Khanh";"269"
"09592";"Xã Đường Lâm";"269"
"09595";"Phường Viên Sơn";"269"
"09598";"Xã Xuân Sơn";"269"
"09601";"Phường Trung Hưng";"269"
"09604";"Xã Thanh Mỹ";"269"
"09607";"Phường Trung Sơn Trầm";"269"
"09610";"Xã Kim Sơn";"269"
"09613";"Xã Sơn Đông";"269"
"09616";"Xã Cổ Đông";"269"
"09619";"Thị trấn Tây Đằng";"271"
"09625";"Xã Phú Cường";"271"
"09628";"Xã Cổ Đô";"271"
"09631";"Xã Tản Hồng";"271"
"09634";"Xã Vạn Thắng";"271"
"09637";"Xã Châu Sơn";"271"
"09640";"Xã Phong Vân";"271"
"09643";"Xã Phú Đông";"271"
"09646";"Xã Phú Phương";"271"
"09649";"Xã Phú Châu";"271"
"09652";"Xã Thái Hòa";"271"
"09655";"Xã Đồng Thái";"271"
"09658";"Xã Phú Sơn";"271"
"09661";"Xã Minh Châu";"271"
"09664";"Xã Vật Lại";"271"
"09667";"Xã Chu Minh";"271"
"09670";"Xã Tòng Bạt";"271"
"09673";"Xã Cẩm Lĩnh";"271"
"09676";"Xã Sơn Đà";"271"
"09679";"Xã Đông Quang";"271"
"09682";"Xã Tiên Phong";"271"
"09685";"Xã Thụy An";"271"
"09688";"Xã Cam Thượng";"271"
"09691";"Xã Thuần Mỹ";"271"
"09694";"Xã Tản Lĩnh";"271"
"09697";"Xã Ba Trại";"271"
"09700";"Xã Minh Quang";"271"
"09703";"Xã Ba Vì";"271"
"09706";"Xã Vân Hòa";"271"
"09709";"Xã Yên Bài";"271"
"09712";"Xã Khánh Thượng";"271"
"09715";"Thị trấn Phúc Thọ";"272"
"09718";"Xã Vân Hà";"272"
"09721";"Xã Vân Phúc";"272"
"09724";"Xã Vân Nam";"272"
"09727";"Xã Xuân Đình";"272"
"09733";"Xã Sen Phương";"272"
"09739";"Xã Võng Xuyên";"272"
"09742";"Xã Thọ Lộc";"272"
"09745";"Xã Long Xuyên";"272"
"09748";"Xã Thượng Cốc";"272"
"09751";"Xã Hát Môn";"272"
"09754";"Xã Tích Giang";"272"
"09757";"Xã Thanh Đa";"272"
"09760";"Xã Trạch Mỹ Lộc";"272"
"09763";"Xã Phúc Hòa";"272"
"09766";"Xã Ngọc Tảo";"272"
"09769";"Xã Phụng Thượng";"272"
"09772";"Xã Tam Thuấn";"272"
"09775";"Xã Tam Hiệp";"272"
"09778";"Xã Hiệp Thuận";"272"
"09781";"Xã Liên Hiệp";"272"
"09784";"Thị trấn Phùng";"273"
"09787";"Xã Trung Châu";"273"
"09790";"Xã Thọ An";"273"
"09793";"Xã Thọ Xuân";"273"
"09796";"Xã Hồng Hà";"273"
"09799";"Xã Liên Hồng";"273"
"09802";"Xã Liên Hà";"273"
"09805";"Xã Hạ Mỗ";"273"
"09808";"Xã Liên Trung";"273"
"09811";"Xã Phương Đình";"273"
"09814";"Xã Thượng Mỗ";"273"
"09817";"Xã Tân Hội";"273"
"09820";"Xã Tân Lập";"273"
"09823";"Xã Đan Phượng";"273"
"09826";"Xã Đồng Tháp";"273"
"09829";"Xã Song Phượng";"273"
"09832";"Thị trấn Trạm Trôi";"274"
"09835";"Xã Đức Thượng";"274"
"09838";"Xã Minh Khai";"274"
"09841";"Xã Dương Liễu";"274"
"09844";"Xã Di Trạch";"274"
"09847";"Xã Đức Giang";"274"
"09850";"Xã Cát Quế";"274"
"09853";"Xã Kim Chung";"274"
"09856";"Xã Yên Sở";"274"
"09859";"Xã Sơn Đồng";"274"
"09862";"Xã Vân Canh";"274"
"09865";"Xã Đắc Sở";"274"
"09868";"Xã Lại Yên";"274"
"09871";"Xã Tiền Yên";"274"
"09874";"Xã Song Phương";"274"
"09877";"Xã An Khánh";"274"
"09880";"Xã An Thượng";"274"
"09883";"Xã Vân Côn";"274"
"09886";"Phường Dương Nội";"268"
"09889";"Xã La Phù";"274"
"09892";"Xã Đông La";"274"
"09895";"Thị trấn Quốc Oai";"275"
"09898";"Xã Sài Sơn";"275"
"09901";"Xã Phượng Cách";"275"
"09904";"Xã Yên Sơn";"275"
"09907";"Xã Ngọc Liệp";"275"
"09910";"Xã Ngọc Mỹ";"275"
"09913";"Xã Liệp Tuyết";"275"
"09916";"Xã Thạch Thán";"275"
"09919";"Xã Đồng Quang";"275"
"09922";"Xã Phú Cát";"275"
"09925";"Xã Tuyết Nghĩa";"275"
"09928";"Xã Nghĩa Hương";"275"
"09931";"Xã Cộng Hòa";"275"
"09934";"Xã Tân Phú";"275"
"09937";"Xã Đại Thành";"275"
"09940";"Xã Phú Mãn";"275"
"09943";"Xã Cấn Hữu";"275"
"09946";"Xã Tân Hòa";"275"
"09949";"Xã Hòa Thạch";"275"
"09952";"Xã Đông Yên";"275"
"09955";"Thị trấn Liên Quan";"276"
"09958";"Xã Đại Đồng";"276"
"09961";"Xã Cẩm Yên";"276"
"09964";"Xã Lại Thượng";"276"
"09967";"Xã Phú Kim";"276"
"09970";"Xã Hương Ngải";"276"
"09973";"Xã Canh Nậu";"276"
"09976";"Xã Kim Quan";"276"
"09979";"Xã Dị Nậu";"276"
"09982";"Xã Bình Yên";"276"
"09985";"Xã Chàng Sơn";"276"
"09988";"Xã Thạch Hoà";"276"
"09991";"Xã Cần Kiệm";"276"
"09994";"Xã Hữu Bằng";"276"
"09997";"Xã Phùng Xá";"276"
"10000";"Xã Tân Xã";"276"
"10003";"Xã Thạch Xá";"276"
"10006";"Xã Bình Phú";"276"
"10009";"Xã Hạ Bằng";"276"
"10012";"Xã Đồng Trúc";"276"
"10015";"Thị trấn Chúc Sơn";"277"
"10018";"Thị trấn Xuân Mai";"277"
"10021";"Xã Phụng Châu";"277"
"10024";"Xã Tiên Phương";"277"
"10027";"Xã Đông Sơn";"277"
"10030";"Xã Đông Phương Yên";"277"
"10033";"Xã Phú Nghĩa";"277"
"10039";"Xã Trường Yên";"277"
"10042";"Xã Ngọc Hòa";"277"
"10045";"Xã Thủy Xuân Tiên";"277"
"10048";"Xã Thanh Bình";"277"
"10051";"Xã Trung Hòa";"277"
"10054";"Xã Đại Yên";"277"
"10057";"Xã Thụy Hương";"277"
"10060";"Xã Tốt Động";"277"
"10063";"Xã Lam Điền";"277"
"10066";"Xã Tân Tiến";"277"
"10069";"Xã Nam Phương Tiến";"277"
"10072";"Xã Hợp Đồng";"277"
"10075";"Xã Hoàng Văn Thụ";"277"
"10078";"Xã Hoàng Diệu";"277"
"10081";"Xã Hữu Văn";"277"
"10084";"Xã Quảng Bị";"277"
"10087";"Xã Mỹ Lương";"277"
"10090";"Xã Thượng Vực";"277"
"10093";"Xã Hồng Phong";"277"
"10096";"Xã Đồng Phú";"277"
"10099";"Xã Trần Phú";"277"
"10102";"Xã Văn Võ";"277"
"10105";"Xã Đồng Lạc";"277"
"10108";"Xã Hòa Chính";"277"
"10111";"Xã Phú Nam An";"277"
"10114";"Thị trấn Kim Bài";"278"
"10117";"Phường Đồng Mai";"268"
"10120";"Xã Cự Khê";"278"
"10123";"Phường Biên Giang";"268"
"10126";"Xã Bích Hòa";"278"
"10129";"Xã Mỹ Hưng";"278"
"10132";"Xã Cao Viên";"278"
"10135";"Xã Bình Minh";"278"
"10138";"Xã Tam Hưng";"278"
"10141";"Xã Thanh Cao";"278"
"10144";"Xã Thanh Thùy";"278"
"10147";"Xã Thanh Mai";"278"
"10150";"Xã Thanh Văn";"278"
"10153";"Xã Đỗ Động";"278"
"10156";"Xã Kim An";"278"
"10159";"Xã Kim Thư";"278"
"10162";"Xã Phương Trung";"278"
"10165";"Xã Tân Ước";"278"
"10168";"Xã Dân Hòa";"278"
"10171";"Xã Liên Châu";"278"
"10174";"Xã Cao Dương";"278"
"10177";"Xã Xuân Dương";"278"
"10180";"Xã Hồng Dương";"278"
"10183";"Thị trấn Thường Tín";"279"
"10186";"Xã Ninh Sở";"279"
"10189";"Xã Nhị Khê";"279"
"10192";"Xã Duyên Thái";"279"
"10195";"Xã Khánh Hà";"279"
"10198";"Xã Hòa Bình";"279"
"10201";"Xã Văn Bình";"279"
"10204";"Xã Hiền Giang";"279"
"10207";"Xã Hồng Vân";"279"
"10210";"Xã Vân Tảo";"279"
"10213";"Xã Liên Phương";"279"
"10216";"Xã Văn Phú";"279"
"10219";"Xã Tự Nhiên";"279"
"10222";"Xã Tiền Phong";"279"
"10225";"Xã Hà Hồi";"279"
"10228";"Xã Thư Phú";"279"
"10231";"Xã Nguyễn Trãi";"279"
"10234";"Xã Quất Động";"279"
"10237";"Xã Chương Dương";"279"
"10240";"Xã Tân Minh";"279"
"10243";"Xã Lê Lợi";"279"
"10246";"Xã Thắng Lợi";"279"
"10249";"Xã Dũng Tiến";"279"
"10252";"Xã Thống Nhất";"279"
"10255";"Xã Nghiêm Xuyên";"279"
"10258";"Xã Tô Hiệu";"279"
"10261";"Xã Văn Tự";"279"
"10264";"Xã Vạn Điểm";"279"
"10267";"Xã Minh Cường";"279"
"10270";"Thị trấn Phú Minh";"280"
"10273";"Thị trấn Phú Xuyên";"280"
"10276";"Xã Hồng Minh";"280"
"10279";"Xã Phượng Dực";"280"
"10282";"Xã Nam Tiến";"280"
"10288";"Xã Tri Trung";"280"
"10291";"Xã Đại Thắng";"280"
"10294";"Xã Phú Túc";"280"
"10297";"Xã Văn Hoàng";"280"
"10300";"Xã Hồng Thái";"280"
"10303";"Xã Hoàng Long";"280"
"10306";"Xã Quang Trung";"280"
"10309";"Xã Nam Phong";"280"
"10312";"Xã Nam Triều";"280"
"10315";"Xã Tân Dân";"280"
"10318";"Xã Sơn Hà";"280"
"10321";"Xã Chuyên Mỹ";"280"
"10324";"Xã Khai Thái";"280"
"10327";"Xã Phúc Tiến";"280"
"10330";"Xã Vân Từ";"280"
"10333";"Xã Tri Thủy";"280"
"10336";"Xã Đại Xuyên";"280"
"10339";"Xã Phú Yên";"280"
"10342";"Xã Bạch Hạ";"280"
"10345";"Xã Quang Lãng";"280"
"10348";"Xã Châu Can";"280"
"10351";"Xã Minh Tân";"280"
"10354";"Thị trấn Vân Đình";"281"
"10357";"Xã Viên An";"281"
"10360";"Xã Viên Nội";"281"
"10363";"Xã Hoa Sơn";"281"
"10366";"Xã Quảng Phú Cầu";"281"
"10369";"Xã Trường Thịnh";"281"
"10372";"Xã Cao Thành";"281"
"10375";"Xã Liên Bạt";"281"
"10378";"Xã Sơn Công";"281"
"10381";"Xã Đồng Tiến";"281"
"10384";"Xã Phương Tú";"281"
"10387";"Xã Trung Tú";"281"
"10390";"Xã Đồng Tân";"281"
"10393";"Xã Tảo Dương Văn";"281"
"10396";"Xã Vạn Thái";"281"
"10399";"Xã Minh Đức";"281"
"10402";"Xã Hòa Lâm";"281"
"10405";"Xã Hòa Xá";"281"
"10408";"Xã Trầm Lộng";"281"
"10411";"Xã Kim Đường";"281"
"10414";"Xã Hòa Nam";"281"
"10417";"Xã Hòa Phú";"281"
"10420";"Xã Đội Bình";"281"
"10423";"Xã Đại Hùng";"281"
"10426";"Xã Đông Lỗ";"281"
"10429";"Xã Phù Lưu";"281"
"10432";"Xã Đại Cường";"281"
"10435";"Xã Lưu Hoàng";"281"
"10438";"Xã Hồng Quang";"281"
"10441";"Thị trấn Đại Nghĩa";"282"
"10444";"Xã Đồng Tâm";"282"
"10447";"Xã Thượng Lâm";"282"
"10450";"Xã Tuy Lai";"282"
"10453";"Xã Phúc Lâm";"282"
"10456";"Xã Mỹ Thành";"282"
"10459";"Xã Bột Xuyên";"282"
"10462";"Xã An Mỹ";"282"
"10465";"Xã Hồng Sơn";"282"
"10468";"Xã Lê Thanh";"282"
"10471";"Xã Xuy Xá";"282"
"10474";"Xã Phùng Xá";"282"
"10477";"Xã Phù Lưu Tế";"282"
"10480";"Xã Đại Hưng";"282"
"10483";"Xã Vạn Kim";"282"
"10486";"Xã Đốc Tín";"282"
"10489";"Xã Hương Sơn";"282"
"10492";"Xã Hùng Tiến";"282"
"10495";"Xã An Tiến";"282"
"10498";"Xã Hợp Tiến";"282"
"10501";"Xã Hợp Thanh";"282"
"10504";"Xã An Phú";"282"
"10507";"Phường Cẩm Thượng";"288"
"10510";"Phường Bình Hàn";"288"
"10513";"Phường Ngọc Châu";"288"
"10514";"Phường Nhị Châu";"288"
"10516";"Phường Quang Trung";"288"
"10519";"Phường Nguyễn Trãi";"288"
"10522";"Phường Phạm Ngũ Lão";"288"
"10525";"Phường Trần Hưng Đạo";"288"
"10528";"Phường Trần Phú";"288"
"10531";"Phường Thanh Bình";"288"
"10532";"Phường Tân Bình";"288"
"10534";"Phường Lê Thanh Nghị";"288"
"10537";"Phường Hải Tân";"288"
"10540";"Phường Tứ Minh";"288"
"10543";"Phường Việt Hoà";"288"
"10546";"Phường Phả Lại";"290"
"10549";"Phường Sao Đỏ";"290"
"10552";"Phường Bến Tắm";"290"
"10555";"Xã Hoàng Hoa Thám";"290"
"10558";"Xã Bắc An";"290"
"10561";"Xã Hưng Đạo";"290"
"10564";"Xã Lê Lợi";"290"
"10567";"Phường Hoàng Tiến";"290"
"10570";"Phường Cộng Hoà";"290"
"10573";"Phường Hoàng Tân";"290"
"10576";"Phường Cổ Thành";"290"
"10579";"Phường Văn An";"290"
"10582";"Phường Chí Minh";"290"
"10585";"Phường Văn Đức";"290"
"10588";"Phường Thái Học";"290"
"10591";"Xã Nhân Huệ";"290"
"10594";"Phường An Lạc";"290"
"10600";"Phường Đồng Lạc";"290"
"10603";"Phường Tân Dân";"290"
"10606";"Thị trấn Nam Sách";"291"
"10609";"Xã Nam Hưng";"291"
"10612";"Xã Nam Tân";"291"
"10615";"Xã Hợp Tiến";"291"
"10618";"Xã Hiệp Cát";"291"
"10621";"Xã Thanh Quang";"291"
"10624";"Xã Quốc Tuấn";"291"
"10627";"Xã Nam Chính";"291"
"10630";"Xã An Bình";"291"
"10633";"Xã Nam Trung";"291"
"10636";"Xã An Sơn";"291"
"10639";"Xã Cộng Hòa";"291"
"10642";"Xã Thái Tân";"291"
"10645";"Xã An Lâm";"291"
"10648";"Xã Phú Điền";"291"
"10651";"Xã Nam Hồng";"291"
"10654";"Xã Hồng Phong";"291"
"10657";"Xã Đồng Lạc";"291"
"10660";"Phường Ái Quốc";"288"
"10663";"Xã An Thượng";"288"
"10666";"Xã Minh Tân";"291"
"10672";"Phường Nam Đồng";"288"
"10675";"Phường An Lưu";"292"
"10678";"Xã Bạch Đằng";"292"
"10681";"Phường Thất Hùng";"292"
"10684";"Xã Lê Ninh";"292"
"10687";"Xã Hoành Sơn";"292"
"10693";"Phường Phạm Thái";"292"
"10696";"Phường Duy Tân";"292"
"10699";"Phường Tân Dân";"292"
"10702";"Phường Minh Tân";"292"
"10705";"Xã Quang Thành";"292"
"10708";"Xã Hiệp Hòa";"292"
"10714";"Phường Phú Thứ";"292"
"10717";"Xã Thăng Long";"292"
"10720";"Xã Lạc Long";"292"
"10723";"Phường An Sinh";"292"
"10726";"Phường Hiệp Sơn";"292"
"10729";"Xã Thượng Quận";"292"
"10732";"Phường An Phụ";"292"
"10735";"Phường Hiệp An";"292"
"10738";"Phường Long Xuyên";"292"
"10741";"Phường Thái Thịnh";"292"
"10744";"Phường Hiến Thành";"292"
"10747";"Xã Minh Hòa";"292"
"10750";"Thị trấn Phú Thái";"293"
"10753";"Xã Lai Vu";"293"
"10756";"Xã Cộng Hòa";"293"
"10759";"Xã Thượng Vũ";"293"
"10762";"Xã Cổ Dũng";"293"
"10768";"Xã Tuấn Việt";"293"
"10771";"Xã Kim Xuyên";"293"
"10774";"Xã Phúc Thành A";"293"
"10777";"Xã Ngũ Phúc";"293"
"10780";"Xã Kim Anh";"293"
"10783";"Xã Kim Liên";"293"
"10786";"Xã Kim Tân";"293"
"10792";"Xã Kim Đính";"293"
"10798";"Xã Bình Dân";"293"
"10801";"Xã Tam Kỳ";"293"
"10804";"Xã Đồng Cẩm";"293"
"10807";"Xã Liên Hòa";"293"
"10810";"Xã Đại Đức";"293"
"10813";"Thị trấn Thanh Hà";"294"
